incorporate	ɪ n k ɔː p ə ɹ eɪ t	ɪ n . k ɔː . p ə . ɹ eɪ t
incorporate	ɪ n k ɔː p ə ɹ ə t	ɪ n . k ɔː . p ə . ɹ ə t
incorporated	ɪ n k ɔː p ə ɹ eɪ t ɪ d	ɪ n . k ɔː . p ə . ɹ eɪ . t ɪ d
incorporates	ɪ n k ɔː p ə ɹ eɪ t s	ɪ n . k ɔː . p ə . ɹ eɪ t s
incorporating	ɪ n k ɔː p ə ɹ eɪ t ɪ ŋ	ɪ n . k ɔː . p ə . ɹ eɪ . t ɪ ŋ
incorporeal	ɪ n k ɔː p ɔː ɹ ɪə l	ɪ n . k ɔː . p ɔː . ɹ ɪə l
incorporeally	ɪ n k ɔː p ɔː ɹ ɪə l ɪ	ɪ n . k ɔː . p ɔː . ɹ ɪə . l ɪ
incorrectness	ɪ n k ə ɹ ɛ k t n ɪ s	ɪ n . k ə . ɹ ɛ k t . n ɪ s
incorrigible	ɪ n k ɒ ɹ ɪ d͡ʒ ə b l̩	ɪ n . k ɒ . ɹ ɪ . d͡ʒ ə . b l̩
incorrigibly	ɪ n k ɒ ɹ ɪ d͡ʒ ə b l ɪ	ɪ n . k ɒ . ɹ ɪ . d͡ʒ ə . b l ɪ
incorruptibility	ɪ n k ə ɹ ʌ p t ə b ɪ l ə t ɪ	ɪ n . k ə . ɹ ʌ p . t ə . b ɪ . l ə . t ɪ
incorruptible	ɪ n k ə ɹ ʌ p t ə b l̩	ɪ n . k ə . ɹ ʌ p . t ə . b l̩
incorruptibly	ɪ n k ə ɹ ʌ p t ə b l ɪ	ɪ n . k ə . ɹ ʌ p . t ə . b l ɪ
increase	ɪ n k ɹ iː s	ɪ n . k ɹ iː s
increased	ɪ n k ɹ iː s t	ɪ n . k ɹ iː s t
increases	ɪ n k ɹ iː s ɪ z	ɪ n . k ɹ iː . s ɪ z
increasing	ɪ n k ɹ iː s ɪ ŋ	ɪ n . k ɹ iː . s ɪ ŋ
increasingly	ɪ n k ɹ iː s ɪ ŋ l ɪ	ɪ n . k ɹ iː . s ɪ ŋ . l ɪ
incredibility	ɪ n k ɹ ɛ d ɪ b ɪ l ə t ɪ	ɪ n . k ɹ ɛ . d ɪ . b ɪ . l ə . t ɪ
incredible	ɪ n k ɹ ɛ d ə b l̩	ɪ n . k ɹ ɛ . d ə . b l̩
incredibly	ɪ n k ɹ ɛ d ə b l ɪ	ɪ n . k ɹ ɛ . d ə . b l ɪ
incredulity	ɪ n k ɹ ɪ d j uː l ə t ɪ	ɪ n . k ɹ ɪ . d j uː . l ə . t ɪ
incredulous	ɪ n k ɹ ɛ d j ʊ l ə s	ɪ n . k ɹ ɛ . d j ʊ . l ə s
increment	ɪ n k ɹ ɪ m ə n t	ɪ n . k ɹ ɪ . m ə n t
incremental	ɪ n k ɹ ɪ m ɛ n t l̩	ɪ n . k ɹ ɪ . m ɛ n . t l̩
incrementally	ɪ n k ɹ ɪ m ɛ n t l̩ ɪ	ɪ n . k ɹ ɪ . m ɛ n . t l̩ . ɪ
increments	ɪ n k ɹ ɪ m ə n t s	ɪ n . k ɹ ɪ . m ə n t s
incriminate	ɪ n k ɹ ɪ m ɪ n eɪ t	ɪ n . k ɹ ɪ . m ɪ . n eɪ t
incriminated	ɪ n k ɹ ɪ m ɪ n eɪ t ɪ d	ɪ n . k ɹ ɪ . m ɪ . n eɪ . t ɪ d
incriminates	ɪ n k ɹ ɪ m ɪ n eɪ t s	ɪ n . k ɹ ɪ . m ɪ . n eɪ t s
incriminating	ɪ n k ɹ ɪ m ɪ n eɪ t ɪ ŋ	ɪ n . k ɹ ɪ . m ɪ . n eɪ . t ɪ ŋ
incrimination	ɪ n k ɹ ɪ m ɪ n eɪ ʃ n̩	ɪ n . k ɹ ɪ . m ɪ . n eɪ . ʃ n̩
incubate	ɪ n k j ʊ b eɪ t	ɪ n . k j ʊ . b eɪ t
incubated	ɪ n k j ʊ b eɪ t ɪ d	ɪ n . k j ʊ . b eɪ . t ɪ d
incubating	ɪ n k j ʊ b eɪ t ɪ ŋ	ɪ n . k j ʊ . b eɪ . t ɪ ŋ
incubi	ɪ ŋ k j ʊ b aɪ	ɪ ŋ . k j ʊ . b aɪ
incubus	ɪ ŋ k j ʊ b ə s	ɪ ŋ . k j ʊ . b ə s
incubuses	ɪ n k j ʊ b ə s ɪ z	ɪ n . k j ʊ . b ə . s ɪ z
inculcate	ɪ n k ʌ l k eɪ t	ɪ n . k ʌ l . k eɪ t
inculcated	ɪ n k ʌ l k eɪ t ɪ d	ɪ n . k ʌ l . k eɪ . t ɪ d
inculcates	ɪ n k ʌ l k eɪ t s	ɪ n . k ʌ l . k eɪ t s
inculpate	ɪ n k ʌ l p eɪ t	ɪ n . k ʌ l . p eɪ t
inculpated	ɪ n k ʌ l p eɪ t ɪ d	ɪ n . k ʌ l . p eɪ . t ɪ d
inculpates	ɪ n k ʌ l p eɪ t s	ɪ n . k ʌ l . p eɪ t s
inculpating	ɪ n k ʌ l p eɪ t ɪ ŋ	ɪ n . k ʌ l . p eɪ . t ɪ ŋ
incumbencies	ɪ n k ʌ m b ə n s ɪ z	ɪ n . k ʌ m . b ə n . s ɪ z
incumbency	ɪ n k ʌ m b ə n s ɪ	ɪ n . k ʌ m . b ə n . s ɪ
incumbent	ɪ n k ʌ m b ə n t	ɪ n . k ʌ m . b ə n t
incumbents	ɪ n k ʌ m b ə n t s	ɪ n . k ʌ m . b ə n t s
incur	ɪ n k ɜː	ɪ n . k ɜː
incurability	ɪ n k j ʊə ɹ ə b ɪ l ə t ɪ	ɪ n . k j ʊə . ɹ ə . b ɪ . l ə . t ɪ
incurable	ɪ n k j ʊə ɹ ə b l̩	ɪ n . k j ʊə . ɹ ə . b l̩
incurably	ɪ n k j ʊə ɹ ə b l ɪ	ɪ n . k j ʊə . ɹ ə . b l ɪ
incurred	ɪ n k ɜː d	ɪ n . k ɜː d
incurring	ɪ n k ɜː ɹ ɪ ŋ	ɪ n . k ɜː . ɹ ɪ ŋ
incurs	ɪ n k ɜː z	ɪ n . k ɜː z
incursion	ɪ n k ɜː ʃ n̩	ɪ n . k ɜː . ʃ n̩
incursions	ɪ n k ɜː ʃ n̩ z	ɪ n . k ɜː . ʃ n̩ z
incurved	ɪ n k ɜː v d	ɪ n . k ɜː v d
indebted	ɪ n d ɛ t ɪ d	ɪ n . d ɛ . t ɪ d
indebtedness	ɪ n d ɛ t ɪ d n ɪ s	ɪ n . d ɛ . t ɪ d . n ɪ s
indecencies	ɪ n d iː s n̩ s ɪ z	ɪ n . d iː . s n̩ . s ɪ z
indecency	ɪ n d iː s n̩ s ɪ	ɪ n . d iː . s n̩ . s ɪ
indecent	ɪ n d iː s n̩ t	ɪ n . d iː . s n̩ t
indecent assault	ɪ n d iː s n̩ t ə s ɔː l t	ɪ n . d iː . s n̩ t . ə . s ɔː l t
indecent assaults	ɪ n d iː s n̩ t ə s ɔː l t s	ɪ n . d iː . s n̩ t . ə . s ɔː l t s
indecent exposure	ɪ n d iː s n̩ t ɪ k s p əʊ ʒ ə	ɪ n . d iː . s n̩ t . ɪ k . s p əʊ . ʒ ə
indecipherability	ɪ n d ɪ s aɪ f ə ɹ ə b ɪ l ə t ɪ	ɪ n . d ɪ . s aɪ . f ə . ɹ ə . b ɪ . l ə . t ɪ
indecipherably	ɪ n d ɪ s aɪ f ə ɹ ə b l ɪ	ɪ n . d ɪ . s aɪ . f ə . ɹ ə . b l ɪ
indecision	ɪ n d ɪ s ɪ ʒ n̩	ɪ n . d ɪ . s ɪ . ʒ n̩
indecisive	ɪ n d ɪ s aɪ s ɪ v	ɪ n . d ɪ . s aɪ . s ɪ v
indecisively	ɪ n d ɪ s aɪ s ɪ v l ɪ	ɪ n . d ɪ . s aɪ . s ɪ v . l ɪ
indecisiveness	ɪ n d ɪ s aɪ s ɪ v n ɪ s	ɪ n . d ɪ . s aɪ . s ɪ v . n ɪ s
indecorous	ɪ n d ɛ k ə ɹ ə s	ɪ n . d ɛ . k ə . ɹ ə s
indecorously	ɪ n d ɛ k ə ɹ ə s l ɪ	ɪ n . d ɛ . k ə . ɹ ə s . l ɪ
indecorousness	ɪ n d ɛ k ə ɹ ə s n ɪ s	ɪ n . d ɛ . k ə . ɹ ə s . n ɪ s
indecorum	ɪ n d ɪ k ɔː ɹ ə m	ɪ n . d ɪ . k ɔː . ɹ ə m
indeed	ɪ n d iː d	ɪ n . d iː d
indefatigable	ɪ n d ɪ f æ t ɪ ɡ ə b l̩	ɪ n . d ɪ . f æ . t ɪ . ɡ ə . b l̩
indefeasible	ɪ n d ɪ f iː z ə b l̩	ɪ n . d ɪ . f iː . z ə . b l̩
indefensible	ɪ n d ɪ f ɛ n s ə b l̩	ɪ n . d ɪ . f ɛ n . s ə . b l̩
indefinably	ɪ n d ɪ f aɪ n ə b l ɪ	ɪ n . d ɪ . f aɪ . n ə . b l ɪ
indefinite	ɪ n d ɛ f ɪ n ə t	ɪ n . d ɛ . f ɪ . n ə t
indefinite article	ɪ n d ɛ f ɪ n ə t ɑː t ɪ k l̩	ɪ n . d ɛ . f ɪ . n ə t . ɑː . t ɪ . k l̩
indefinite articles	ɪ n d ɛ f ɪ n ə t ɑː t ɪ k l̩ z	ɪ n . d ɛ . f ɪ . n ə t . ɑː . t ɪ . k l̩ z
indefinitely	ɪ n d ɛ f ɪ n ə t l ɪ	ɪ n . d ɛ . f ɪ . n ə t . l ɪ
indefiniteness	ɪ n d ɛ f ɪ n ə t n ɪ s	ɪ n . d ɛ . f ɪ . n ə t . n ɪ s
indelible	ɪ n d ɛ l ə b l̩	ɪ n . d ɛ . l ə . b l̩
indelibly	ɪ n d ɛ l ə b l ɪ	ɪ n . d ɛ . l ə . b l ɪ
indelicacies	ɪ n d ɛ l ɪ k ə s ɪ z	ɪ n . d ɛ . l ɪ . k ə . s ɪ z
indelicate	ɪ n d ɛ l ɪ k ə t	ɪ n . d ɛ . l ɪ . k ə t
indemnification	ɪ n d ɛ m n ɪ f ɪ k eɪ ʃ n̩	ɪ n . d ɛ m . n ɪ . f ɪ . k eɪ . ʃ n̩
indemnifications	ɪ n d ɛ m n ɪ f ɪ k eɪ ʃ n̩ z	ɪ n . d ɛ m . n ɪ . f ɪ . k eɪ . ʃ n̩ z
indemnified	ɪ n d ɛ m n ɪ f aɪ d	ɪ n . d ɛ m . n ɪ . f aɪ d
indemnifies	ɪ n d ɛ m n ɪ f aɪ z	ɪ n . d ɛ m . n ɪ . f aɪ z
indemnify	ɪ n d ɛ m n ɪ f aɪ	ɪ n . d ɛ m . n ɪ . f aɪ
indemnifying	ɪ n d ɛ m n ɪ f aɪ ɪ ŋ	ɪ n . d ɛ m . n ɪ . f aɪ . ɪ ŋ
indemnities	ɪ n d ɛ m n ə t ɪ z	ɪ n . d ɛ m . n ə . t ɪ z
indemnity	ɪ n d ɛ m n ə t ɪ	ɪ n . d ɛ m . n ə . t ɪ
indent	ɪ n d ɛ n t	ɪ n . d ɛ n t
indentation	ɪ n d ɛ n t eɪ ʃ n̩	ɪ n . d ɛ n . t eɪ . ʃ n̩
indentations	ɪ n d ɛ n t eɪ ʃ n̩ z	ɪ n . d ɛ n . t eɪ . ʃ n̩ z
indented	ɪ n d ɛ n t ɪ d	ɪ n . d ɛ n . t ɪ d
indents	ɪ n d ɛ n t s	ɪ n . d ɛ n t s
indenture	ɪ n d ɛ n t͡ʃ ə	ɪ n . d ɛ n . t͡ʃ ə
indentured	ɪ n d ɛ n t͡ʃ ə d	ɪ n . d ɛ n . t͡ʃ ə d
indentures	ɪ n d ɛ n t͡ʃ ə z	ɪ n . d ɛ n . t͡ʃ ə z
indenturing	ɪ n d ɛ n t͡ʃ ə ɹ ɪ ŋ	ɪ n . d ɛ n . t͡ʃ ə . ɹ ɪ ŋ
independence	ɪ n d ɪ p ɛ n d ə n s	ɪ n . d ɪ . p ɛ n . d ə n s
independent	ɪ n d ɪ p ɛ n d ə n t	ɪ n . d ɪ . p ɛ n . d ə n t
independent clause	ɪ n d ɪ p ɛ n d ə n t k l ɔː z	ɪ n . d ɪ . p ɛ n . d ə n t . k l ɔː z
independent clauses	ɪ n d ɪ p ɛ n d ə n t k l ɔː z ɪ z	ɪ n . d ɪ . p ɛ n . d ə n t . k l ɔː . z ɪ z
independents	ɪ n d ɪ p ɛ n d ə n t s	ɪ n . d ɪ . p ɛ n . d ə n t s
indescribable	ɪ n d ɪ s k ɹ aɪ b ə b l̩	ɪ n . d ɪ . s k ɹ aɪ . b ə . b l̩
indescribably	ɪ n d ɪ s k ɹ aɪ b ə b l ɪ	ɪ n . d ɪ . s k ɹ aɪ . b ə . b l ɪ
indestructibility	ɪ n d ɪ s t ɹ ʌ k t ə b ɪ l ə t ɪ	ɪ n . d ɪ s . t ɹ ʌ k . t ə . b ɪ . l ə . t ɪ
indestructible	ɪ n d ɪ s ɹ ʌ k t ə b l̩	ɪ n . d ɪ s . ɹ ʌ k . t ə . b l̩
indestructibly	ɪ n d ɪ s t ɹ ʌ k t ə b l ɪ	ɪ n . d ɪ . s t ɹ ʌ k . t ə . b l ɪ
indeterminable	ɪ n d ɪ t ɜː m ɪ n ə b l̩	ɪ n . d ɪ . t ɜː . m ɪ . n ə . b l̩
indeterminacy	ɪ n d ɪ t ɜː m ɪ n ə s ɪ	ɪ n . d ɪ . t ɜː . m ɪ . n ə . s ɪ
index	ɪ n d ɛ k s	ɪ n . d ɛ k s
index finger	ɪ n d ɛ k s f ɪ ŋ ɡ ə	ɪ n . d ɛ k s . f ɪ ŋ . ɡ ə
index fingers	ɪ n d ɛ k s f ɪ ŋ ɡ ə z	ɪ n . d ɛ k s . f ɪ ŋ . ɡ ə z
indexed	ɪ n d ɛ k s t	ɪ n . d ɛ k s t
indexer	ɪ n d ɛ k s ə	ɪ n . d ɛ k . s ə
indexers	ɪ n d ɛ k s ə z	ɪ n . d ɛ k . s ə z
indexes	ɪ n d ɛ k s ɪ z	ɪ n . d ɛ k . s ɪ z
indexing	ɪ n d ɛ k s ɪ ŋ	ɪ n . d ɛ k . s ɪ ŋ
india rubbers	ɪ n d j ə ɹ ʌ b ə z	ɪ n . d j ə . ɹ ʌ . b ə z
indicate	ɪ n d ɪ k eɪ t	ɪ n . d ɪ . k eɪ t
indicated	ɪ n d ɪ k eɪ t ɪ d	ɪ n . d ɪ . k eɪ . t ɪ d
indicating	ɪ n d ɪ k eɪ t ɪ ŋ	ɪ n . d ɪ . k eɪ . t ɪ ŋ
indication	ɪ n d ɪ k eɪ ʃ n̩	ɪ n . d ɪ . k eɪ . ʃ n̩
indicative	ɪ n d ɪ k ə t ɪ v	ɪ n . d ɪ . k ə . t ɪ v
indicatively	ɪ n d ɪ k ə t ɪ v l ɪ	ɪ n . d ɪ . k ə . t ɪ v . l ɪ
indicator	ɪ n d ɪ k eɪ t ə	ɪ n . d ɪ . k eɪ . t ə
indices	ɪ n d ɪ s iː z	ɪ n . d ɪ . s iː z
indict	ɪ n d aɪ t	ɪ n . d aɪ t
indictable	ɪ n d aɪ t ə b l̩	ɪ n . d aɪ . t ə . b l̩
indicted	ɪ n d aɪ t ɪ d	ɪ n . d aɪ . t ɪ d
indicting	ɪ n d aɪ t ɪ ŋ	ɪ n . d aɪ . t ɪ ŋ
indictment	ɪ n d aɪ t m ə n t	ɪ n . d aɪ t . m ə n t
indictments	ɪ n d aɪ t m ə n t s	ɪ n . d aɪ t . m ə n t s
indicts	ɪ n d aɪ t s	ɪ n . d aɪ t s
indifference	ɪ n d ɪ f ɹ ə n s	ɪ n . d ɪ . f ɹ ə n s
indifferent	ɪ n d ɪ f ɹ ə n t	ɪ n . d ɪ . f ɹ ə n t
indigence	ɪ n d ɪ d͡ʒ ə n s	ɪ n . d ɪ . d͡ʒ ə n s
indigenous	ɪ n d ɪ d͡ʒ ɪ n ə s	ɪ n . d ɪ . d͡ʒ ɪ . n ə s
indigenously	ɪ n d ɪ d͡ʒ ɪ n ə s l ɪ	ɪ n . d ɪ . d͡ʒ ɪ . n ə s . l ɪ
indigent	ɪ n d ɪ d͡ʒ ə n t	ɪ n . d ɪ . d͡ʒ ə n t
indigestibility	ɪ n d ɪ d͡ʒ ɛ s t ə b ɪ l ə t ɪ	ɪ n . d ɪ . d͡ʒ ɛ . s t ə . b ɪ . l ə . t ɪ
indigestible	ɪ n d ɪ d͡ʒ ɛ s t ə b l̩	ɪ n . d ɪ . d͡ʒ ɛ . s t ə . b l̩
indigestibly	ɪ n d ɪ d͡ʒ ɛ s t ə b l ɪ	ɪ n . d ɪ . d͡ʒ ɛ . s t ə . b l ɪ
indigestion	ɪ n d ɪ d͡ʒ ɛ s t͡ʃ ə n	ɪ n . d ɪ . d͡ʒ ɛ s . t͡ʃ ə n
indignant	ɪ n d ɪ ɡ n ə n t	ɪ n . d ɪ ɡ . n ə n t
indignantly	ɪ n d ɪ ɡ n ə n t l ɪ	ɪ n . d ɪ ɡ . n ə n t . l ɪ
indignation	ɪ n d ɪ ɡ n eɪ ʃ n̩	ɪ n . d ɪ ɡ . n eɪ . ʃ n̩
indignities	ɪ n d ɪ ɡ n ə t ɪ z	ɪ n . d ɪ ɡ . n ə . t ɪ z
indignity	ɪ n d ɪ ɡ n ə t ɪ	ɪ n . d ɪ ɡ . n ə . t ɪ
indigo	ɪ n d ɪ ɡ əʊ	ɪ n . d ɪ . ɡ əʊ
indirect object	ɪ n d ɪ ɹ ɛ k t ɒ b d͡ʒ ɪ k t	ɪ n . d ɪ . ɹ ɛ k t . ɒ b . d͡ʒ ɪ k t
indirect objects	ɪ n d ɪ ɹ ɛ k t ɒ b d͡ʒ ɪ k t s	ɪ n . d ɪ . ɹ ɛ k t . ɒ b . d͡ʒ ɪ k t s
indirectly	ɪ n d ɪ ɹ ɛ k t l ɪ	ɪ n . d ɪ . ɹ ɛ k t . l ɪ
indiscipline	ɪ n d ɪ s ɪ p l ɪ n	ɪ n . d ɪ . s ɪ p . l ɪ n
indiscreet	ɪ n d ɪ s k ɹ iː t	ɪ n . d ɪ s . k ɹ iː t
indiscreetly	ɪ n d ɪ s k ɹ iː t l ɪ	ɪ n . d ɪ s . k ɹ iː t . l ɪ
indiscretion	ɪ n d ɪ s k ɹ ɛ ʃ n̩	ɪ n . d ɪ . s k ɹ ɛ . ʃ n̩
indiscretions	ɪ n d ɪ s k ɹ ɛ ʃ n̩ z	ɪ n . d ɪ . s k ɹ ɛ . ʃ n̩ z
indiscriminate	ɪ n d ɪ s k ɹ ɪ m ɪ n ə t	ɪ n . d ɪ . s k ɹ ɪ . m ɪ . n ə t
indiscriminately	ɪ n d ɪ s k ɹ ɪ m ɪ n ə t l ɪ	ɪ n . d ɪ . s k ɹ ɪ . m ɪ . n ə t . l ɪ
indispensability	ɪ n d ɪ s p ɛ n s ə b ɪ l ə t ɪ	ɪ n . d ɪ s . p ɛ n . s ə . b ɪ . l ə . t ɪ
indispensable	ɪ n d ɪ s p ɛ n s ə b l̩	ɪ n . d ɪ s . p ɛ n . s ə . b l̩
indispensably	ɪ n d ɪ s p ɛ n s ə b l ɪ	ɪ n . d ɪ . s p ɛ n . s ə . b l ɪ
indisposed	ɪ n d ɪ s p əʊ z d	ɪ n . d ɪ s . p əʊ z d
indisposition	ɪ n d ɪ s p ə z ɪ ʃ n̩	ɪ n . d ɪ s . p ə . z ɪ . ʃ n̩
indisputable	ɪ n d ɪ s p j uː t ə b l̩	ɪ n . d ɪ s . p j uː . t ə . b l̩
indissolubility	ɪ n d ɪ s ɒ l j ʊ b ɪ l ə t ɪ	ɪ n . d ɪ . s ɒ . l j ʊ . b ɪ . l ə . t ɪ
indissolubly	ɪ n d ɪ s ɒ l j ʊ b l ɪ	ɪ n . d ɪ . s ɒ . l j ʊ . b l ɪ
indistinct	ɪ n d ɪ t ɪ ŋ k t	ɪ n . d ɪ . t ɪ ŋ k t
indistinctness	ɪ n d ɪ s t ɪ ŋ k t n ɪ s	ɪ n . d ɪ . s t ɪ ŋ k t . n ɪ s
indistinguishably	ɪ n d ɪ s t ɪ ŋ ɡ w ɪ ʃ ə b l ɪ	ɪ n . d ɪ . s t ɪ ŋ . ɡ w ɪ . ʃ ə . b l ɪ
individual	ɪ n d ɪ v ɪ d͡ʒ ʊə l	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə l
individualism	ɪ n d ɪ v ɪ d͡ʒ ʊə l ɪ z ə m	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l ɪ . z ə m
individualist	ɪ n d ɪ v ɪ d͡ʒ ʊə l ɪ s t	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l ɪ s t
individualities	ɪ n d ɪ v ɪ d͡ʒ ʊ æ l ə t ɪ z	ɪ n . d ɪ . v ɪ . d͡ʒ ʊ . æ . l ə . t ɪ z
individuality	ɪ n d ɪ v ɪ d͡ʒ ʊ æ l ə t ɪ	ɪ n . d ɪ . v ɪ . d͡ʒ ʊ . æ . l ə . t ɪ
individualization	ɪ n d ɪ v ɪ d͡ʒ ʊə l aɪ z eɪ ʃ n̩	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l aɪ . z eɪ . ʃ n̩
individualize	ɪ n d ɪ v ɪ d͡ʒ ʊə l aɪ z	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l aɪ z
individualized	ɪ n d ɪ v ɪ d͡ʒ ʊə l aɪ z d	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l aɪ z d
individualizes	ɪ n d ɪ v ɪ d͡ʒ ʊə l aɪ z ɪ z	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l aɪ . z ɪ z
individualizing	ɪ n d ɪ v ɪ d͡ʒ ʊə l aɪ z ɪ ŋ	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə . l aɪ . z ɪ ŋ
individuals	ɪ n d ɪ v ɪ d͡ʒ ʊə l z	ɪ n . d ɪ . v ɪ . d͡ʒ ʊə l z
indivisible	ɪ n d ɪ v ɪ z ə b l̩	ɪ n . d ɪ . v ɪ . z ə . b l̩
indivisibly	ɪ n d ɪ v ɪ z ə b l ɪ	ɪ n . d ɪ . v ɪ . z ə . b l ɪ
indocile	ɪ n d əʊ s aɪ l	ɪ n . d əʊ . s aɪ l
indocility	ɪ n d əʊ s ɪ l ə t ɪ	ɪ n . d əʊ . s ɪ . l ə . t ɪ
indoctrinate	ɪ n d ɒ k t ɹ ɪ n eɪ t	ɪ n . d ɒ k . t ɹ ɪ . n eɪ t
indoctrinated	ɪ n d ɒ k t ɹ ɪ n eɪ t ɪ d	ɪ n . d ɒ k . t ɹ ɪ . n eɪ . t ɪ d
indoctrinates	ɪ n d ɒ k t ɹ ɪ n eɪ t s	ɪ n . d ɒ k . t ɹ ɪ . n eɪ t s
indoctrination	ɪ n d ɒ k t ɹ ɪ n eɪ ʃ n̩	ɪ n . d ɒ k . t ɹ ɪ . n eɪ . ʃ n̩
indolence	ɪ n d ə l ə n s	ɪ n . d ə . l ə n s
indolent	ɪ n d ə l ə n t	ɪ n . d ə . l ə n t
indolently	ɪ n d ə l ə n t l ɪ	ɪ n . d ə . l ə n t . l ɪ
indomitably	ɪ n d ɒ m ɪ t ə b l ɪ	ɪ n . d ɒ . m ɪ . t ə . b l ɪ
indoor relief	ɪ n d ɔː ɹ ɪ l iː f	ɪ n . d ɔː . ɹ ɪ . l iː f
indoors	ɪ n d ɔː z	ɪ n . d ɔː z
indrawn	ɪ n d ɹ ɔː n	ɪ n . d ɹ ɔː n
indubitable	ɪ n d j uː b ɪ t ə b l̩	ɪ n . d j uː . b ɪ . t ə . b l̩
indubitably	ɪ n d j uː b ɪ t ə b l ɪ	ɪ n . d j uː . b ɪ . t ə . b l ɪ
induce	ɪ n d j uː s	ɪ n . d j uː s
induced	ɪ n d j uː s t	ɪ n . d j uː s t
inducement	ɪ n d j uː s m ə n t	ɪ n . d j uː s . m ə n t
inducements	ɪ n d j uː s m ə n t s	ɪ n . d j uː s . m ə n t s
induces	ɪ n d j uː s ɪ z	ɪ n . d j uː . s ɪ z
inducing	ɪ n d j uː s ɪ ŋ	ɪ n . d j uː . s ɪ ŋ
induct	ɪ n d ʌ k t	ɪ n . d ʌ k t
inducted	ɪ n d ʌ k t ɪ d	ɪ n . d ʌ k . t ɪ d
inducting	ɪ n d ʌ k t ɪ ŋ	ɪ n . d ʌ k . t ɪ ŋ
induction	ɪ n d ʌ k ʃ n̩	ɪ n . d ʌ k . ʃ n̩
induction coil	ɪ n d ʌ k ʃ n̩ k ɔɪ l	ɪ n . d ʌ k . ʃ n̩ . k ɔɪ l
inductive	ɪ n d ʌ k t ɪ v	ɪ n . d ʌ k . t ɪ v
inductively	ɪ n d ʌ k t ɪ v l ɪ	ɪ n . d ʌ k . t ɪ v . l ɪ
inducts	ɪ n d ʌ k t s	ɪ n . d ʌ k t s
indulge	ɪ n d ʌ l d͡ʒ	ɪ n . d ʌ l d͡ʒ
indulge in	ɪ n d ʌ l d͡ʒ ɪ n	ɪ n . d ʌ l d͡ʒ . ɪ n
indulged	ɪ n d ʌ l d͡ʒ d	ɪ n . d ʌ l d͡ʒ d
indulged in	ɪ n d ʌ l d͡ʒ d ɪ n	ɪ n . d ʌ l d͡ʒ d . ɪ n
indulgence	ɪ n d ʌ l d͡ʒ ə n s	ɪ n . d ʌ l . d͡ʒ ə n s
indulgences	ɪ n d ʌ l d͡ʒ ə n s ɪ z	ɪ n . d ʌ l . d͡ʒ ə n . s ɪ z
indulgent	ɪ n d ʌ l d͡ʒ ə n t	ɪ n . d ʌ l . d͡ʒ ə n t
indulgently	ɪ n d ʌ l d͡ʒ ə n t l ɪ	ɪ n . d ʌ l . d͡ʒ ə n t . l ɪ
indulges	ɪ n d ʌ l d͡ʒ ɪ z	ɪ n . d ʌ l . d͡ʒ ɪ z
indulges in	ɪ n d ʌ l d͡ʒ ɪ z ɪ n	ɪ n . d ʌ l . d͡ʒ ɪ z . ɪ n
indulging	ɪ n d ʌ l d͡ʒ ɪ ŋ	ɪ n . d ʌ l . d͡ʒ ɪ ŋ
indulging in	ɪ n d ʌ l d͡ʒ ɪ ŋ ɪ n	ɪ n . d ʌ l . d͡ʒ ɪ ŋ . ɪ n
industrial	ɪ n d ʌ s t ɹ ɪə l	ɪ n . d ʌ s . t ɹ ɪə l
industrial archaeology	ɪ n d ʌ s t ɹ ɪə l ɑː k ɪ ɒ l ə d͡ʒ ɪ	ɪ n . d ʌ s . t ɹ ɪə l . ɑː . k ɪ . ɒ . l ə . d͡ʒ ɪ
industrial estate	ɪ n d ʌ s t ɹ ɪə l ɪ s t eɪ t	ɪ n . d ʌ s . t ɹ ɪə l . ɪ . s t eɪ t
industrial estates	ɪ n d ʌ s t ɹ ɪə l ɪ s t eɪ t s	ɪ n . d ʌ s . t ɹ ɪə l . ɪ . s t eɪ t s
industrial revolution	ɪ n d ʌ s t ɹ ɪə l ɹ ɛ v ə l uː ʃ n̩	ɪ n . d ʌ s . t ɹ ɪə l . ɹ ɛ . v ə . l uː . ʃ n̩
industrial revolutions	ɪ n d ʌ s t ɹ ɪə l ɹ ɛ v ə l uː ʃ n̩ z	ɪ n . d ʌ s . t ɹ ɪə l . ɹ ɛ . v ə . l uː . ʃ n̩ z
industrialism	ɪ n d ʌ s t ɹ ɪə l ɪ z ə m	ɪ n . d ʌ s . t ɹ ɪə . l ɪ . z ə m
industrialist	ɪ n d ʌ s t ɹ ɪə l ɪ s t	ɪ n . d ʌ s . t ɹ ɪə . l ɪ s t
industrialists	ɪ n d ʌ s t ɹ ɪə l ɪ s t s	ɪ n . d ʌ s . t ɹ ɪə . l ɪ s t s
